dates,dhaka,chittagong,comilla,mymensingh,sylhet,khulna,rajshahi,barishal,rangpur,month
2021-11-03,3794.0,1245.0,894.5,727.0,384.0,1111.0,899.0,251.0,563.0,11
2021-11-04,3840.0,1222.0,908.5,745.0,384.0,1115.0,928.0,254.0,576.0,11
2021-11-05,3641.0,1248.0,806.0,728.0,371.0,1084.0,882.0,251.0,570.0,11
2021-11-06,3010.0,1022.0,742.0,681.0,349.0,978.0,818.0,233.0,541.0,11
2021-11-07,3560.0,1076.0,777.0,716.0,359.0,1058.0,869.0,252.0,557.0,11
2021-11-08,3633.0,1096.0,772.0,717.0,359.0,1061.0,911.0,249.0,575.0,11
2021-11-09,3692.0,1145.0,781.0,718.0,365.0,1049.0,871.0,247.0,557.0,11
2021-11-10,3822.0,1348.0,875.375,756.0,386.0,1094.0,925.0,245.0,618.0,11
2021-11-11,3809.0,1305.0,833.0,740.0,395.0,1067.0,896.0,256.0,573.0,11
2021-11-12,3811.0,1231.25,840.5,731.0,396.0,1086.0,840.0,257.0,597.0,11
2021-11-13,3049.0,1181.0,831.0,679.0,360.0,973.0,801.0,255.0,557.0,11
2021-11-14,3244.0,1095.0,762.0,678.0,351.0,1009.0,838.0,253.0,562.0,11
2021-11-15,3339.0,1153.0,762.0,704.0,344.0,1007.0,844.0,247.0,566.0,11
2021-11-16,3039.5,1208.0,758.5,701.0,353.0,1020.0,855.0,246.0,568.0,11
2021-11-17,2740.0,1263.0,755.0,698.0,362.0,1033.0,866.0,245.0,570.0,11
2021-11-18,3549.0,1161.0,778.0,703.0,359.0,1019.0,878.0,243.0,572.0,11
2021-11-19,3656.0,1268.0,765.0,721.0,360.0,1034.0,864.0,226.0,607.0,11
2021-11-20,2845.0,1034.0,675.0,670.0,330.0,937.0,808.5,230.0,543.0,11
2021-11-21,3552.0,1301.0,759.0,718.0,359.0,1047.0,863.0,242.0,598.0,11
2021-11-22,3364.0,1225.0,797.0,713.0,347.0,1078.0,881.0,244.0,606.0,11
2021-11-23,3762.0,1240.0,786.0,699.0,346.0,1106.0,885.0,239.0,618.0,11
2021-11-24,3818.0,1339.0,790.0,728.0,340.0,1096.0,881.0,237.0,620.0,11
2021-11-25,3721.0,1062.0,764.0,703.0,339.0,1057.0,883.0,241.0,586.0,11
2021-11-26,3603.0,1121.0,754.0,684.0,334.0,1039.0,836.0,254.0,584.0,11
2021-11-27,2801.0,935.0,704.0,666.25,311.0,959.0,794.0,234.0,552.0,11
2021-11-28,3454.0,1016.0,723.0,691.0,341.0,1035.0,864.0,252.0,595.0,11
2021-11-29,3376.0,1082.0,760.0,699.75,322.0,1029.0,839.0,237.0,563.0,11
2021-11-30,3554.0,1097.0,745.0,708.0,336.0,1076.0,878.0,229.0,616.0,11
2021-12-01,3484.0,1119.0,747.0,701.0,331.0,1049.0,862.0,240.0,573.0,12
2021-12-02,3481.0,1052.0,742.0,705.0,342.0,1044.0,890.0,244.0,599.0,12
2021-12-03,3546.0,1078.0,751.0,706.0,331.0,1049.0,873.0,248.0,593.0,12
2021-12-04,2812.0,900.0,693.0,667.0625,321.0,964.0,821.0,246.0,541.0,12
2021-12-05,3413.0,1059.0,752.0,692.0,335.0,1028.0,873.0,253.0,601.0,12
2021-12-06,3309.0,999.0,750.0,687.0,333.0,981.0,877.0,249.0,606.0,12
2021-12-07,2971.0,986.0,750.0,661.0,310.0,1075.25,861.0,245.0,577.0,12
2021-12-08,3321.0,1047.0,746.0,708.0,329.0,1046.0,897.0,243.0,592.0,12
2021-12-09,3357.0,1129.0,756.0,701.0,342.0,1026.0,912.0,247.0,586.0,12
2021-12-10,3525.0,1114.0,756.0,709.0,330.0,1071.0,903.0,241.0,628.0,12
2021-12-11,2687.0,1029.0,680.0,661.0,325.0,974.0,802.0,232.0,574.0,12
2021-12-12,3175.0,990.0,742.0,706.0,334.0,1035.0,858.0,245.0,589.0,12
2021-12-13,3177.0,976.0,738.0,695.0,336.0,1057.0,896.0,233.0,600.0,12
2021-12-14,3227.0,1039.0,727.0,714.0,331.0,1031.0,906.0,239.0,602.0,12
2021-12-15,3299.0,1014.0,745.0,706.0,336.0,1055.0,884.0,260.0,597.0,12
2021-12-16,3197.0,1001.0,744.0,701.0,335.0,1047.0,897.0,246.0,615.0,12
2021-12-17,3395.0,810.0,707.0,659.0,315.0,971.0,813.0,239.0,547.0,12
2021-12-18,2667.5,878.0,711.0,671.0,320.0,964.0,812.0,230.0,566.0,12
2021-12-19,3183.0,1012.0,727.0,719.0,333.0,1048.0,862.0,243.0,619.0,12
2021-12-20,3179.0,968.0,730.0,706.0,325.0,1062.0,892.0,242.0,608.0,12
2021-12-21,3242.0,930.0,742.0,720.0,328.0,1088.0,881.0,245.0,614.0,12
2021-12-22,3278.0,1080.0,733.0,717.0,332.0,1081.0,900.0,231.0,627.0,12
2021-12-23,3258.0,1030.0,720.0,726.0,329.0,1077.0,880.0,247.0,622.0,12
2021-12-24,3226.0,1027.0,741.0,720.0,333.0,1074.0,877.0,254.0,603.0,12
2021-12-25,2664.375,920.0,696.0,666.0,319.0,982.0,830.0,241.0,562.0,12
2021-12-26,3143.0,953.0,705.0,699.0,331.0,1045.0,876.0,241.0,611.0,12
2021-12-27,3211.0,1078.0,684.0,699.0,325.0,1062.0,853.0,250.0,590.0,12
2021-12-28,3298.0,1059.0,730.0,716.0,334.0,1088.0,902.0,248.0,619.0,12
2021-12-29,3339.0,1038.0,735.0,735.0,332.0,1056.0,902.0,255.0,612.0,12
2021-12-30,3294.0,1116.0,753.0,716.0,333.0,1083.0,883.0,256.0,614.0,12
2021-12-31,3283.0,1109.0,751.0,724.0,335.0,1082.0,889.0,248.0,613.0,12
2022-01-01,2678.71875,956.0,711.0,698.0,321.0,1008.0,824.0,241.0,582.0,1
2022-01-02,3061.0,985.0,748.0,723.0,341.0,1061.0,888.0,234.0,613.0,1
2022-01-03,3233.0,892.0,751.0,725.0,341.0,1021.0,892.0,240.0,614.0,1
2022-01-04,3246.0,955.5,742.5,743.5,344.0,1048.0,909.0,243.5,618.0,1
2022-01-05,3259.0,1019.0,734.0,762.0,347.0,1075.0,926.0,247.0,622.0,1
2022-01-06,3152.0,958.0,742.0,760.0,334.0,1069.0,906.0,249.0,630.0,1
2022-01-07,3267.0,991.0,755.0,767.0,340.0,1083.0,900.0,247.0,581.0,1
2022-01-08,2697.2734375,930.75,700.0,742.0,320.75,1015.0,858.0,234.0,575.0,1
2022-01-09,3495.0,998.0,785.0,788.0,348.0,1117.0,924.0,254.0,610.0,1
2022-01-10,3552.0,1028.0,759.0,808.0,340.0,1087.0,950.0,249.0,634.0,1
2022-01-11,3671.0,1091.0,770.0,812.0,339.0,1074.0,958.0,248.0,626.0,1
2022-01-12,3593.5,1098.0,795.0,816.0,337.0,1085.0,967.0,247.0,614.0,1
2022-01-13,3645.0,1019.0,746.0,825.0,333.0,1074.0,926.0,234.0,614.0,1
2022-01-14,3664.0,1036.0,764.0,837.0,345.0,1086.0,939.0,245.0,663.0,1
2022-01-15,2716.998046875,945.9375,735.0,785.0,317.0,988.0,876.0,243.0,579.0,1
2022-01-16,3553.0,1076.0,760.0,824.0,329.0,1103.0,950.0,242.0,652.0,1
2022-01-17,3524.0,1031.0,777.0,866.0,338.0,1107.0,992.0,237.0,658.0,1
2022-01-18,3704.0,1007.0,763.0,850.0,330.0,1103.0,997.0,247.0,630.0,1
2022-01-19,3560.0,1021.0,772.0,871.0,335.0,1081.0,999.0,245.0,658.0,1
2022-01-20,3568.0,1058.0,778.0,875.0,335.0,1109.0,1013.0,243.0,661.0,1
2022-01-21,3581.0,1016.0,737.0,864.0,331.0,1097.0,1004.0,250.0,682.0,1
2022-01-22,2693.56787109375,991.0,719.0,843.0,326.0,1016.0,940.0,240.0,637.0,1
2022-01-23,3521.0,1035.0,783.0,886.0,340.0,1075.0,977.0,245.0,668.0,1
2022-01-24,3587.0,998.0,780.0,824.0,336.0,1090.0,976.0,243.0,678.0,1
2022-01-25,3538.0,1073.0,761.0,892.0,344.0,1112.0,1005.0,253.0,697.0,1
2022-01-26,3576.0,1108.0,791.0,888.0,343.0,1097.0,1015.0,246.0,706.0,1
2022-01-27,3434.0,1101.0,776.0,853.0,332.0,1042.0,1004.0,251.0,697.0,1
2022-01-28,3538.0,1125.0,766.0,871.0,339.0,1127.0,1020.0,240.0,720.0,1
2022-01-29,2681.6414794921875,906.0,720.0,841.0,316.0,1035.0,967.0,231.0,685.0,1
2022-01-30,3501.0,1064.0,776.0,898.0,331.0,1132.0,1027.0,242.0,729.0,1
2022-01-31,3506.0,1028.0,780.0,866.0,337.0,1135.0,1020.0,236.0,719.0,1
2022-02-01,3540.0,1058.0,778.0,857.0,335.0,1127.0,1007.0,245.0,710.0,2
2022-02-02,3593.0,970.0,764.0,869.0,333.0,1118.0,1039.0,248.0,714.0,2
2022-02-03,3590.0,1098.0,785.0,884.0,336.0,1139.0,1027.0,237.0,734.0,2
2022-02-04,3605.0,1059.0,780.0,777.0,338.0,1139.0,999.0,245.0,720.0,2
2022-02-05,2703.7398376464844,959.0,711.75,831.0,322.0,1016.9,942.35,228.0,639.5,2
2022-02-06,3347.0,1043.0,741.0,772.0,336.0,1060.0,883.0,235.5,576.0,2
2022-02-07,3565.0,1095.0,741.0,782.0,330.0,1104.0,913.0,224.0,636.0,2
2022-02-08,3678.0,1079.0,741.0,785.0,333.0,1091.0,915.0,247.0,655.0,2
2022-02-09,3347.0,1078.0,754.0,838.0,336.0,1083.0,934.0,248.0,674.0,2
2022-02-10,3368.0,1040.0,782.0,862.0,333.0,1094.0,931.0,225.0,692.0,2
2022-02-11,3290.0,1036.0,743.0,798.0,340.25,1093.0,908.0,240.0,651.0,2
2022-02-12,2762.782829284668,950.0,693.0,797.0,318.0,1007.0,903.0,235.0,617.0,2
2022-02-13,3313.2,980.0,706.0,843.0,355.0,1135.2,994.0,243.125,689.0,2
2022-02-14,3209.1,1001.79,721.0,884.0,343.0,1128.2,1009.0,241.0,695.0,2
2022-02-15,3472.84,894.5,713.0,890.0,344.0,1147.8,1035.2,238.0,707.0,2
2022-02-16,3446.55,1008.65,788.75,888.0,346.0,1134.8,1036.6,245.0,712.0,2
2022-02-17,3496.33,989.4,715.0,888.0,346.0,1120.6,1009.4,238.0,695.0,2
2022-02-18,3504.27,1034.0,747.0,894.0,337.0,1141.0,1033.2,247.0,696.0,2
2022-02-19,2863.130666732788,869.89,715.0,843.0,328.0,1009.6,959.4,237.0,619.0,2
2022-02-20,3358.3,1018.5,694.46,893.0,355.0,1122.6,1013.4,235.0,719.0,2
2022-02-21,3095.0,1003.0,759.0,801.0,337.0,1086.0,998.0,245.0,682.0,2
2022-02-22,3741.71,1068.375,755.0,835.0,359.0,1049.0,1017.0,240.0,602.0,2
2022-02-23,3458.0,1070.0,778.0,865.0,339.0,1118.0,1027.0,252.0,697.0,2
2022-02-24,3566.0,1076.0,810.0,910.0,338.0,1140.0,1061.0,252.0,678.0,2
2022-02-25,3546.0,1104.0,802.0,870.0,347.0,1184.0,1019.0,252.0,686.0,2
2022-02-26,2889.0,914.0,782.0,828.0,332.0,1072.0,951.0,244.0,660.75,2
2022-02-27,3700.0,1122.0,796.0,890.0,344.0,1182.0,1050.0,260.0,641.0,2
2022-02-28,3739.0,1159.0,834.5,857.0,358.0,1171.55,988.0,262.0,686.0,2
2022-03-01,3739.0,1159.0,857.5,857.0,358.0,1181.95,988.0,260.5,686.0,3
2022-03-02,3661.0,1087.0,884.6875,920.0,352.0,1171.0,1081.0,258.0,698.0,3
2022-03-03,3861.0,1124.0,844.0,900.0,348.0,1175.0,1079.0,258.0,711.0,3
2022-03-04,3847.0,1173.0,905.0,921.0,364.0,1203.0,1078.0,258.0,703.0,3
2022-03-05,3097.0,1040.0,785.0,906.0,346.0,1092.0,992.0,237.0,686.0,3
2022-03-06,3814.0,1146.0,900.615,914.0,395.5,1246.65,1110.0,262.0,704.0,3
2022-03-07,3837.0,1151.0,921.125,957.0,395.5,1241.8875,1128.0,278.0,720.0,3
2022-03-08,4093.1775,1141.0,936.875,966.0,400.5,1239.4875,1148.0,280.875,738.0,3
2022-03-09,3977.75,1197.75,951.671875,995.0,400.25,1267.25,1193.75,288.0,771.0,3
2022-03-10,4112.0,1224.0,978.0,1016.0,434.0,1263.0,1177.0,283.0,742.0,3
2022-03-11,4112.0,1170.0,968.0,974.0,446.0,1261.0,1168.0,279.0,770.0,3
2022-03-12,3323.0,1067.0,917.0,944.0,431.0,1158.0,1060.0,270.0,721.0,3
2022-03-13,4026.0,1188.0,982.0,959.0,432.0,1309.0,1200.0,286.0,776.0,3
2022-03-14,4068.0,1249.0,974.0,946.0,434.0,1243.0,1161.0,288.0,696.0,3
2022-03-15,4258.0,1172.0,1031.0,952.0,450.0,1248.0,1176.0,296.0,703.0,3
2022-03-16,4175.0,1244.0,1044.0,997.0,458.0,1310.0,1241.0,306.0,718.0,3
2022-03-17,4488.0,1318.0,1082.0,939.0,467.0,1388.0,1313.0,311.0,821.0,3
2022-03-18,4346.0,1321.0,1103.0,964.0,435.0,1424.0,1322.0,310.0,875.0,3
2022-03-19,3587.0,1211.0,1121.0,970.0,439.0,1337.0,1264.0,309.0,841.0,3
2022-03-20,3820.0,1254.0,1130.0,997.0,451.0,1373.0,1371.0,311.0,865.0,3
2022-03-21,4618.0,1299.0,1117.0,934.0,453.0,1467.0,1402.0,317.0,900.0,3
2022-03-22,4634.0,1279.0,1104.0,952.0,435.0,1479.0,1411.0,327.0,832.0,3
2022-03-23,4617.0,1390.0,1100.0,940.0,452.0,1470.0,1426.0,336.0,845.0,3
2022-03-24,4852.77,1301.0,1108.25,1016.25,363.0,1194.0,1011.0,340.25,742.0,3
2022-03-25,4847.02,1276.2,1154.0,973.0,449.0,1565.4,1425.8,344.0,843.0,3
2022-03-26,4193.67,1232.26,1139.0,1041.0,450.0,1433.8,1398.0,320.0,859.0,3
2022-03-27,4199.69,1165.6,1183.0,1095.0,399.0,1518.4,1477.2,355.3,821.0,3
2022-03-28,4657.08,1250.5,1073.0,1041.0,490.0,1541.0,1421.8,370.0,915.0,3
2022-03-29,4741.79,1306.94,999.5,1059.0,405.0,1617.0,1519.0,369.8,869.0,3
2022-03-30,4273.3,1284.23,1030.0,1090.0,367.0,1600.4,1480.2,369.0,864.0,3
2022-03-31,4655.54,1294.5,1110.0,1034.0,385.0,1624.8,1471.4,365.0,774.0,3
2022-04-01,5024.63,1283.3,1200.0,1052.0,443.0,1579.8,1521.0,372.0,764.0,4
2022-04-02,4136.03,1209.9,1214.0,1080.0,436.0,1557.8,1485.8,365.0,608.0,4
2022-04-03,4712.97,1284.58,1288.0,1043.0,509.0,1739.0,1485.0,400.0,744.0,4
2022-04-04,4911.79,1289.02,1274.5,1091.0,497.0,1684.04,1389.0,409.0,714.0,4
2022-04-05,4874.67,1302.68,1291.0,1163.0,478.0,1644.6,1314.3,401.0,745.0,4
2022-04-06,4946.98,1326.0,1287.0,1096.0,513.0,1654.4,1406.6,381.0,827.0,4
2022-04-07,4897.0,1278.5,1263.0,1076.0,549.0,1678.6,1506.0,402.0,766.0,4
2022-04-08,5038.04,1257.2,1319.0,1174.0,547.0,1712.6,1468.0,413.3,627.0,4
2022-04-09,4622.74,1291.2,1297.0,1018.0,529.0,1679.0,1489.8,390.0,694.0,4
2022-04-10,4972.98,1274.0,1298.0,901.5,528.0,1763.0,1479.2,414.0,682.0,4
2022-04-11,4703.38,1347.3,1303.0,1050.25,489.0,1684.8,1382.0,393.0,573.0,4
2022-04-12,4921.89,1370.6,1330.0,1062.0,417.0,1777.2,1532.3,411.0,651.0,4
2022-04-13,4981.79,1375.4,1366.0,1087.0,550.0,1840.8,1585.4,391.0,747.0,4
2022-04-14,4848.4,1309.87,1360.0,1071.0,558.0,1797.0,1609.8,417.0,706.0,4
2022-04-15,4606.12,1259.5,1241.0,1086.0,458.0,1436.4,1533.6,396.0,791.0,4
2022-04-16,4611.36,1325.4,1326.0,1122.0,445.0,1727.8,1596.0,396.0,877.0,4
2022-04-17,4920.95,1396.3,1392.0,1150.0,514.0,1843.0,1635.2,419.0,908.0,4
2022-04-18,4937.51,1381.0,1373.0,1059.0,497.0,1819.4,1507.6,421.5,874.0,4
2022-04-19,5102.9,1333.6,1305.0,1058.0,498.0,1812.0,1618.4,446.0,817.0,4
2022-04-20,5096.72,1375.07,1358.0,1000.0,555.0,1742.0,1492.4,401.0,806.0,4
2022-04-21,3710.37,1241.5149999999999,1244.0,1036.0,373.0,1353.8,1017.4,309.0,609.0,4
2022-04-22,4497.8,1199.7,1208.0,1002.0,502.0,1746.4,1234.2,416.0,748.0,4
2022-04-23,3418.91,1075.6,1275.25,976.25,443.0,1546.0500000000002,958.8,397.75,649.0,4
2022-04-24,4820.62,1383.4,1237.0,1052.0,529.0,1687.0,1350.8,431.0,790.0,4
2022-04-25,5029.46,1322.5,1345.5,1010.0,551.0,1533.4,1438.2,448.0,789.0,4
2022-04-26,5058.49,1468.15,1368.0,1026.0,544.0,1878.8,1585.4,444.0,921.0,4
2022-04-27,5055.13,1449.0,1366.0,1112.0,576.0,1875.8,1673.4,431.0,668.0,4
2022-04-28,5128.91,1426.69,1353.0,1121.0,460.0,1868.0,1624.6,445.0,809.0,4
2022-04-29,4867.26,1381.7,1404.0,1096.0,590.0,1897.0,1591.4,451.0,845.0,4
2022-04-30,4540.6,1323.9,1347.0,825.0,588.0,1325.0,1383.8,418.0,838.0,4
2022-05-01,3676.4,1330.7,1248.0,867.0,476.0,1550.0,1162.2,444.0,517.0,5
2022-05-02,3515.38,1194.0,1369.0,1041.0,472.0,1650.8,1362.0,427.5,709.0,5
2022-05-03,3018.75,1337.0575,1253.0,959.0,429.0,1469.0,1176.2,402.0,606.0,5
2022-05-04,4718.4275,1380.1374999999998,786.0,960.25,479.25,984.0,877.6,228.0,602.0,5
2022-05-05,2560.25,1358.15125,1000.0,876.0,407.0,1368.2,1042.6,357.5,678.0,5
2022-05-06,2827.58,1111.5,1130.0,1016.0,472.0,1331.8,1165.4,368.2,733.0,5
2022-05-07,2715.15,1213.04,1131.0,940.0,506.0,1452.4,1056.8,387.0,666.0,5
2022-05-08,3423.45,1229.0,1297.0,927.0,568.0,1605.4,1178.0,414.0,811.0,5
2022-05-09,3857.44,1341.4,1322.0,1076.0,560.0,1649.4,1276.4,429.0,834.0,5
2022-05-10,3874.46,1106.9,1103.0,1028.0,541.0,1377.8,1254.6,292.0,819.0,5
2022-05-11,3792.52,1288.38,1126.0,848.0,430.0,1352.6,1159.0,375.0,824.0,5
2022-05-12,3918.07,1325.9,1020.0,942.0,398.0,1353.0,1176.0,300.0,847.0,5
2022-05-13,4194.1,1338.8,1109.0,989.0,399.0,1592.0,1329.0,389.0,886.0,5
2022-05-14,3668.29,1294.1,1066.0,878.25,340.0,1425.0,1234.05,381.0,628.0,5
2022-05-15,4713.1,1431.5,1224.0,1012.0,452.0,1587.4,1330.4,392.0,783.0,5
2022-05-16,4736.17,1346.2,1294.0,1039.0,481.0,1666.6,1408.2,386.0,887.0,5
2022-05-17,4884.54,1439.58,1267.0,1025.0,447.0,1666.4,1466.6,418.0,756.0,5
2022-05-18,4929.34,1408.1,1264.0,881.0,356.0,1742.0,1271.6,431.0,698.0,5
2022-05-19,5198.94,1438.5,1337.0,989.75,264.0,1739.2,1417.0,413.8,880.0,5
2022-05-20,4908.84,1491.84,1071.0,956.0,370.0,1692.8,1234.8,402.0,857.5,5
2022-05-21,4182.15,1227.33,1234.0,898.0,382.0,1489.2,1157.4,401.0,616.0,5
2022-05-22,4452.6,1230.51,1012.0,950.5,389.0,1529.3000000000002,1175.35,327.0,676.0,5
2022-05-23,4758.62,1411.5,1299.0,1005.0,499.0,1613.0,1275.0,407.0,821.0,5
2022-05-24,4907.08,1286.0,1341.0,1039.0,500.0,1677.0,1344.2,406.0,856.0,5
2022-05-25,4922.57,1399.9,1255.0,956.0,533.0,1646.0,1311.4,425.0,888.0,5
2022-05-26,4797.59,1444.8,1099.0,1052.0,507.0,1487.76,1332.55,339.0,761.0,5
2022-05-27,4809.51,1452.4,1160.0,1052.0,488.0,1489.4,1296.0,358.0,893.0,5
2022-05-28,4109.06,1174.0,1032.0,850.0,501.0,1495.2,1338.2,373.25,833.0,5
2022-05-29,4822.24,1424.0,1222.0,922.0,540.0,1643.875,1319.8874999999998,383.5,813.0,5
2022-05-30,4763.16,1221.17,1079.0,1064.0,526.0,1540.4,1391.6,343.0,892.0,5
2022-05-31,4779.39,1233.4,1215.0,1067.0,519.0,1623.8,1392.2,372.0,908.0,5
2022-06-01,4828.68,1323.2,1251.0,1059.0,566.0,1529.8,1363.6,405.0,868.0,6
2022-06-02,4741.14,1308.55,1239.0,1089.0,561.0,1620.8,1407.2,372.0,939.0,6
2022-06-03,4720.9,1320.35,1199.0,1078.0,518.0,1578.0,1287.05,380.0,918.0,6
2022-06-04,4146.0,1171.4,1159.0,1074.0,466.0,1655.2,1403.6,356.0,873.0,6
2022-06-05,4553.87,1308.9,1110.0,941.0,431.0,1737.4,1368.2,405.0,784.0,6
2022-06-06,4940.66,1381.31,1262.0,1011.0,448.0,1735.0,1393.2,415.0,771.0,6
2022-06-07,5076.83,1414.5,1357.0,837.0,529.0,1744.8,1290.8,420.0,761.0,6
2022-06-08,4837.21,1380.4,1132.0,1014.0,509.0,1676.6,1340.6,413.0,806.0,6
2022-06-09,5190.34,1350.7,1224.0,1016.0,520.0,1629.2,1330.0,425.0,765.0,6
2022-06-10,4393.63,1329.15,934.0,900.0,486.0,1431.0,1162.6,371.975,808.0,6
2022-06-11,4169.87,1364.45,1211.5,1010.0,464.0,1591.2,1364.8,355.0,759.0,6
2022-06-12,4772.59,1304.13,1257.0,971.0,533.0,1721.4,1405.6,410.0,828.0,6
2022-06-13,4857.18,1392.81,1135.0,1026.0,488.0,1662.8,1265.2,409.0,671.0,6
2022-06-14,4776.6900000000005,1312.355,1065.0,1014.0,448.5,1682.9,1338.1,403.5,680.0,6
2022-06-15,4696.2,1231.9,995.0,1002.0,409.0,1703.0,1411.0,398.0,689.0,6
2022-06-16,4769.15,1245.44,1110.0,984.0,385.0,1657.4,1453.0,413.0,753.0,6
2022-06-17,4786.41,1181.95,1122.0,835.0,346.0,1657.2,1454.8,391.0,734.0,6
2022-06-18,4238.897499999999,1151.2,930.0,1059.75,462.0,1587.4499999999998,1376.95,337.0,651.0,6
2022-06-19,4288.03,1167.7,1049.0,904.0,463.25,1540.0,1303.6,370.0,714.0,6
2022-06-20,4375.22,1055.52,1024.0,953.0,300.0,1500.4,1251.0,292.92,767.0,6
2022-06-21,4409.9,1188.5,1051.0,1014.0,335.0,1489.4,1362.4,336.78,815.0,6
2022-06-22,4667.64,1276.4,1132.0,969.0,389.0,1501.2,1295.8,358.87,859.0,6
2022-06-23,4729.46,1261.7,1121.0,1021.0,436.0,1481.4,1310.4,342.76,860.0,6
2022-06-24,4775.28,1292.95,1146.0,1023.0,414.0,1590.8,1291.3,358.9,840.0,6
2022-06-25,4241.48,1202.3,1173.5,1037.0,435.0,1515.0,1367.6,354.78,837.0,6
2022-06-26,4707.87,1391.3,1161.0,1025.0,445.0,1555.2,1351.6,357.83,878.0,6
2022-06-27,4868.0,1376.25,1226.0,1018.0,474.0,1583.0,1411.2,391.8,872.0,6
2022-06-28,4840.9,1302.0,1215.0,941.0,460.0,1580.0,1402.4,397.94,812.0,6
2022-06-29,4793.59,1202.1,1258.5,969.0,446.0,1628.0,1286.6,391.96,761.0,6
2022-06-30,4840.0,1310.7,1137.0,1027.0,431.0,1573.4,1351.2,390.96,796.0,6
2022-07-01,4656.23,1324.0,1146.0,995.0,400.0,1579.0,1321.4,374.0,829.0,7
2022-07-02,4398.24,1292.2,1142.0,1118.0,483.0,1588.4,1371.8,371.86,877.0,7
2022-07-03,4712.73,1283.2,1183.0,1067.0,444.0,1578.0,1303.6,378.02,791.0,7
2022-07-04,4787.3,1360.3,1249.0,1026.0,466.0,1647.2,1329.5,407.89,777.0,7
2022-07-05,4825.08,1250.55,1262.5,1028.0,472.0,1609.2,1326.4,380.86,793.0,7
2022-07-06,4891.34,1448.0,1230.0,1059.0,469.0,1508.8,1177.6,401.92,792.0,7
2022-07-07,4801.79,1321.6,1309.0,1008.0,527.0,1618.2,1425.4,399.89,891.0,7
2022-07-08,4264.29,1291.14,1303.0,1062.0,538.0,1735.8,1519.0,396.83,921.0,7
2022-07-09,3618.32,1200.5,1258.0,1152.0,534.0,1651.0,1451.0,387.85,911.0,7
2022-07-10,4535.0725,1312.325,1302.0,1105.0,494.0,1574.6,1402.2,391.9,905.0,7
2022-07-11,4636.2625,1313.8625000000002,1302.0,1105.0,494.0,1574.6,1402.2,391.9,905.0,7
2022-07-12,4784.8025,1232.0625,1310.0,1039.0,537.0,1581.6,1420.2,383.74,915.0,7
2022-07-13,4790.367389862555,1114.7,1350.0,1111.0,569.0,1604.0,1449.4,396.88,902.0,7
2022-07-14,4746.5225,1209.5,1308.0,1088.0,366.0,1654.8,1473.0,407.81,910.0,7
2022-07-15,3589.72,1257.4,1258.0,816.0,594.0,1676.6,1501.0,411.86,895.0,7
2022-07-16,3546.69,1268.0,1255.0,1133.0,590.0,1660.2,1462.4,392.82,933.0,7
2022-07-17,4135.92,1335.8,1353.0,1027.0,608.0,1733.6,1510.6,397.93,931.0,7
2022-07-18,4411.49,1300.0,1313.0,989.0,545.0,1702.4,1536.2,395.88,950.0,7
2022-07-19,4902.21,1220.0,1312.0,1195.0,490.0,1660.0,1506.0,386.88,1002.0,7
2022-07-20,4800.84,1289.1,1322.0,1082.0,511.0,1759.4,1480.0,383.8,857.0,7
2022-07-21,4539.3,1234.1,1230.0,1123.0,519.0,1699.8,1496.2,373.85,936.0,7
2022-07-22,4641.5,1345.7,1241.0,1131.0,492.0,1677.2,1451.0,376.89,920.0,7
2022-07-23,4186.42,1210.9,1299.0,1041.0,603.0,1647.8,1366.0,380.86,893.0,7
2022-07-24,4583.77,1239.0,1296.0,1165.0,491.0,1719.0,1537.4,388.7,908.0,7
2022-07-25,4478.26,1218.9,1119.0,917.0,462.0,1423.8,1329.0,399.36749999999995,739.0,7
2022-07-26,4571.02,1155.7,1229.0,1103.0,477.0,1604.8,1435.2,349.78,917.0,7
2022-07-27,4675.69955945022,1373.978816980492,1227.5,1010.0,477.8174563110059,1611.0,1405.2,366.68,858.0,7
2022-07-28,4805.0,1344.4,1210.0,1029.0,607.0,1654.6,1453.8,378.88,845.0,7
2022-07-29,4775.2,1289.8,1220.0,1075.0,565.0,1613.2,1368.4,378.86,844.0,7
2022-07-30,4301.65,1276.95,1236.0,1092.0,571.0,1664.2,1319.0,366.9,890.0,7
2022-07-31,4700.52,1396.6,1248.0,1140.0,567.0,1663.2,1371.4,409.84,743.0,7
2022-08-01,4850.19,1384.21,1326.0,1117.0,521.0,1732.0,1371.65,407.83,802.0,8
2022-08-02,4655.15,1349.4,1216.0,943.0,499.0,1646.2,1446.95,391.82,796.0,8
2022-08-03,4580.6,1321.5447042451228,1261.0,1019.0,523.0,1587.0,1387.8,397.88,826.0,8
2022-08-04,4717.91,1484.1,1214.0,1091.0,530.0,1558.4,1379.8,386.9,864.0,8
2022-08-05,4454.5,1443.5,1316.5,1088.0,567.0,1544.0,1430.0,385.82,831.0,8
2022-08-06,4406.27,1344.25,1300.0,1070.0,585.0,1621.0,1387.0,387.87,844.0,8
2022-08-07,4547.19,1499.0,1207.0,1100.0,548.0,1502.0,1361.4,385.91,840.0,8
2022-08-08,4991.78,1295.5,1268.0,1019.0,568.0,1640.0,1371.4,401.86,945.0,8
2022-08-09,4788.37,1273.5,1264.216223916415,1042.0,621.0,1663.020883424705,1486.8,379.86,855.0,8
